-341.23891451,-0.28279961
-341.66235535,-0.93812570
-342.08306409,-1.59520664
-342.50106320,-2.25401765
-342.91740166,-2.91387749
-343.33252848,-3.57450064
-343.74685713,-4.23562464
-344.16063867,-4.89709112
-344.57411825,-5.55874644
-344.98757627,-6.22041521
-345.40120002,-6.88198038
-345.81486481,-7.54351992
-346.22820627,-8.20526151
-346.64080878,-8.86746416
-347.05228661,-9.53036628
-347.46228524,-10.19418430
-347.87079428,-10.85892001
-348.27811011,-11.52438754
-348.68463021,-12.19034138
-349.09069994,-12.85656992
-349.49667144,-13.52285834
-349.90269225,-14.18911669
-350.30868818,-14.85539021
-350.71448511,-15.52178495
-351.11995561,-16.18837837
-351.52495887,-16.85525577
-351.92932323,-17.52252080
-352.33284362,-18.19029654
-352.73529189,-18.85871900
-353.13643886,-19.52792331
-353.53604569,-20.19804835
-353.93406247,-20.86911907
-354.33074788,-21.54097760
-354.72659301,-22.21333149
-355.12204507,-22.88591664
-355.51756776,-23.55846024
-355.91347043,-24.23078023
-356.30971069,-24.90290132
-356.70593560,-25.57503146
-357.10182536,-26.24735907
-357.49706875,-26.92006688
-357.89137175,-27.59332635
-358.28455037,-28.26724308
-358.67652799,-28.94185909
-359.06722765,-29.61721604
-359.45655353,-30.29336586
-359.84445544,-30.97033362
-360.23104477,-31.64805174
-360.61663002,-32.32634164
-361.00155046,-33.00500899
-361.38612876,-33.68387026
-361.77067822,-34.36274787
-362.15533203,-35.04156636
-362.53998388,-35.72038596
-362.92445417,-36.39930841
-363.30860233,-37.07841319
-363.69227140,-37.75778876
-364.07531800,-38.43751549
-364.45761613,-39.11766348
-364.83904692,-39.79829826
-365.21948676,-40.47948744
-365.59881101,-41.16129849
-365.97694872,-41.84376830
-366.35392620,-42.52687970
-366.72983769,-43.21057826
-367.10475803,-43.89482083
-367.47876627,-44.57956237
-367.85194941,-45.26475394
-368.22440798,-45.95033963
-368.59625661,-46.63625633
-368.96760741,-47.32244266
-369.33857987,-48.00883361
-369.70925418,-48.69538562
-370.07960796,-49.38211059
-370.44949666,-50.06908618
-370.81878860,-50.75638277
-371.18734650,-51.44407326
-371.55505628,-52.13221762
-371.92189649,-52.82082592
-372.28798085,-53.50983636
-372.65342264,-54.19918780
-373.01833420,-54.88882007
-373.38281928,-55.57867783
-373.74691438,-56.26874150
-374.11053747,-56.95905401
-374.47359136,-57.64966606
-374.83599015,-58.34062209
-375.19763772,-59.03197162
-375.55840121,-59.72378293
-375.91806387,-60.41616719
-376.27638588,-61.10924624
-376.63313479,-61.80313636
-376.98807382,-62.49795406
-377.34097529,-63.19380891
-377.69163341,-63.89079696
-378.03985279,-64.58900665
-378.38543231,-65.28852677
-378.72816796,-65.98944474
-379.06790855,-66.69181921
-379.40466600,-67.39562896
-379.73856341,-68.10079994
-380.06970395,-68.80726969
-380.39820012,-69.51497287
-380.72414530,-70.22385459
-381.04756130,-70.93389373
-381.36840236,-71.64510013
-381.68663046,-72.35747955
-382.00220244,-73.07103955
-382.31508882,-73.78578121
-382.62532428,-74.50167750
-382.93302788,-75.21866563
-383.23831415,-75.93668633
-383.54130764,-76.65567753
-383.84210704,-77.37558946
-384.14065891,-78.09643633
-384.43663366,-78.81834527
-384.72969293,-79.54144277
-385.01948368,-80.26585646
-385.30568183,-80.99169697
-385.58822185,-81.71896917
-385.86767770,-82.44743201
-386.14471441,-83.17681803
-386.41999194,-83.90686979
-386.69416967,-84.63733518
-386.96776816,-85.36801774
-387.24085267,-86.09889252
-387.51336522,-86.82998077
-387.78526240,-87.56129810
-388.05649566,-88.29286194
-388.32700939,-89.02469215
-388.59671174,-89.75682177
-388.86549613,-90.48928890
-389.13325574,-91.22213128
-389.39988152,-91.95538697
-389.66529345,-92.68908284
-389.92959620,-93.42317905
-390.19301112,-94.15759426
-390.45575869,-94.89224849
-390.71806687,-95.62705970
-390.98012025,-96.36196184
-391.24170052,-97.09703251
-391.50221814,-97.83248050
-391.76106753,-98.56851742
-392.01764349,-99.30535008
-392.27134525,-100.04317729
-392.52167553,-100.78215537
-392.76827500,-101.52238690
-393.01079821,-102.26396404
-393.24889046,-103.00697590
-393.48219983,-103.75150319
-393.71059933,-104.49755163
-393.93438175,-105.24499771
-394.15391257,-105.99370343
-394.36955766,-106.74353745
-394.58168249,-107.49437493
-394.79055419,-108.24612375
-394.99615859,-108.99877277
-395.19841130,-109.75232941
-395.39722608,-110.50680040
-395.59252060,-111.26219027
-395.78421996,-112.01850052
-395.97229420,-112.77572039
-396.15672871,-113.53383500
-396.33751006,-114.29282904
-396.51462395,-115.05268727
-396.68805310,-115.81339498
-396.85775464,-116.57494292
-397.02367330,-117.33732400
-397.18575202,-118.10053067
-397.34393398,-118.86455452
-397.49816501,-119.62938570
-397.64844085,-120.39500384
-397.79479082,-121.16138210
-397.93725132,-121.92849287
