-341.23891451,-0.28279961
-341.66247873,-0.93831729
-342.08330891,-1.59559106
-342.50142865,-2.25459541
-342.91788726,-2.91464889
-343.33313403,-3.57546579
-343.74758267,-4.23678354
-344.16148423,-4.89844373
-344.57508423,-5.56029251
-344.98866329,-6.22215435
-345.40240826,-6.88391249
-345.81619353,-7.54564546
-346.22965388,-8.20758147
-346.64237350,-8.86997965
-347.05396625,-9.53307864
-347.46407808,-10.19709459
-347.87270014,-10.86202830
-348.28013023,-11.52769308
-348.68676588,-12.19384337
-349.09295278,-12.86026736
-349.49904297,-13.52675030
-349.90518266,-14.19320307
-350.31129641,-14.85967165
-350.71721012,-15.52626208
-351.12279634,-16.19305184
-351.52791397,-16.86012640
-351.93239093,-17.52758964
-352.33602175,-18.19556491
-352.73857803,-18.86418833
-353.13983031,-19.53359520
-353.53953985,-20.20392432
-353.93765940,-20.87519902
-354.33445065,-21.54725970
-354.73040566,-22.21981334
-355.12597159,-22.89259588
-355.52161274,-23.56533418
-355.91763537,-24.23784799
-356.31399328,-24.91016425
-356.71033178,-25.58249195
-357.10633172,-26.25501914
-357.50168115,-26.92792895
-357.89608689,-27.60139233
-358.28936610,-28.27551421
-358.68144288,-28.95033615
-359.07223980,-29.62590010
-359.46166090,-30.30225804
-359.84965760,-30.97943413
-360.23634371,-31.65735938
-360.62203020,-32.33585386
-361.00705587,-33.01472350
-361.39174412,-33.69378439
-361.77640693,-34.37285970
-362.16117450,-35.05187564
-362.54593707,-35.73089443
-362.93051574,-36.41001739
-363.31476969,-37.08932413
-363.69854181,-37.76890321
-364.08168891,-38.44883489
-364.46408511,-39.12918915
-364.84561143,-39.81003162
-365.22614401,-40.49143003
-365.60555847,-41.17345166
-365.98378513,-41.85613270
-366.36085246,-42.53945479
-366.73685470,-43.22336351
-367.11186659,-43.90781575
-367.48596744,-44.59276637
-367.85924447,-45.27816629
-368.23179869,-45.96395935
-368.60374486,-46.65008238
-368.97519523,-47.33647394
-369.34626938,-48.02306896
-369.71704602,-48.70982470
-370.08749973,-49.39675468
-370.45748494,-50.08393712
-370.82687030,-50.77144220
-371.19551808,-51.45934306
-371.56331555,-52.14769893
-371.93024428,-52.83651828
-372.29641968,-53.52573839
-372.66195454,-54.21529841
-373.02696166,-54.90513794
-373.39154383,-55.59520213
-373.75573525,-56.28547263
-374.11945169,-56.97599353
-374.48259648,-57.66681523
-374.84508363,-58.35798225
-375.20681632,-59.04954442
-375.56766011,-59.74157086
-375.92739608,-60.43417383
-376.28578459,-61.12747503
-376.64259288,-61.82159085
-376.99758401,-62.51663783
-377.35053050,-63.21272535
-377.70122703,-63.90994918
-378.04947797,-64.60839777
-378.39508176,-65.30816006
-378.73783479,-66.00932319
-379.07758830,-66.71194454
-379.41436020,-67.41599999
-379.74827353,-68.12141557
-380.07943152,-68.82812880
-380.40794681,-69.53607432
-380.73391174,-70.24519778
-381.05734500,-70.95547945
-381.37820054,-71.66692931
-381.69644039,-72.37955305
-382.01202128,-73.09335829
-382.32491462,-73.80834564
-382.63515854,-74.52448663
-382.94287293,-75.24171809
-383.24817233,-75.95998083
-383.55118164,-76.67921264
-383.85199762,-77.39936461
-384.15055708,-78.12045498
-384.44652605,-78.84261258
-384.73956660,-79.56596354
-385.02932438,-80.29063585
-385.31547839,-81.01673868
-385.59798230,-81.74426940
-385.87742450,-82.47298152
-386.15446877,-83.20260842
-386.42977674,-83.93289224
-386.70400656,-84.66358149
-386.97766775,-85.39448389
-387.25081200,-86.12557962
-387.52338239,-86.85688951
-387.79533533,-87.58842923
-388.06662209,-88.32021626
-388.33718630,-89.05227076
-388.60693460,-89.78462631
-388.87576042,-90.51732097
-389.14355664,-91.25039259
-389.41021440,-91.98387912
-389.67565691,-92.71780626
-389.93999782,-93.45213093
-390.20345901,-94.18677164
-390.46626147,-94.92164825
-390.72863307,-95.65667878
-390.99075275,-96.39179921
-391.25237791,-97.12709578
-391.51291505,-97.86277862
-391.77175803,-98.59905934
-392.02830117,-99.33614473
-392.28194416,-100.07423312
-392.53219707,-100.81347800
-392.77870233,-101.55398108
-393.02111406,-102.29583442
-393.25907688,-103.03912703
-393.49224008,-103.78393888
-393.72049742,-104.53026913
-393.94415045,-105.27799179
