-375.48714010,-1.73479390
-376.28537750,-3.56844740
-377.08494800,-5.40098000
-377.88303720,-7.23211720
-378.67923730,-9.06742290
-379.46959480,-10.90397710
-380.25071050,-12.74155000
-381.02202030,-14.58874210
-381.77633730,-16.43971070
-382.50909650,-18.29637430
-383.21753040,-20.16498750
-383.89784200,-22.04091970
-384.55574680,-23.93110770
-385.19325270,-25.82350590
-385.81662010,-27.72259300
-386.43005350,-29.62764170
-387.03566420,-31.53140990
-387.63862280,-33.43737940
-388.24261610,-35.34446640
-388.85033960,-37.24871320
-389.46579140,-39.15202690
-390.08762150,-41.05050490
-390.71468740,-42.94974330
-391.34319790,-44.84684820
-391.97084750,-46.74360940
-392.59565350,-48.64311290
-393.21404350,-50.54373890
-393.82346440,-52.44687370
-394.42149790,-54.35447920
-395.00463780,-56.26576740
-395.57120180,-58.18296120
-396.11988720,-60.10413730
-396.65288840,-62.03085610
-397.17183090,-63.96185260
-397.67783320,-65.89535100
-398.17281810,-67.83230500
-398.65809760,-69.77140290
-399.13533670,-71.71292340
-399.60586130,-73.65580520
-400.07111970,-75.59932510
-400.53282770,-77.54472430
-400.99072140,-79.49025860
-401.44465940,-81.43652470
-401.89457400,-83.38460740
-402.33983340,-85.33312590
-402.78022980,-87.28252050
-403.21568450,-89.23384680
-403.64559580,-91.18582810
-404.06973150,-93.13882960
-404.48799690,-95.09389000
-404.89981210,-97.04979290
-405.30492080,-99.00681670
-405.70322130,-100.96602880
-406.09415000,-102.92624200
-406.47742600,-104.88763350
-406.85294510,-106.85133160
-407.22015740,-108.81615760
-407.57875860,-110.78218250
-407.92864040,-112.75060080
-408.26926750,-114.72024200
-408.60033040,-116.69116270
-408.92166420,-118.66433300
-409.23279720,-120.63887800
-409.53339820,-122.61474400
-409.82325130,-124.59267860
-410.10193730,-126.57208900
-410.36910680,-128.55281830
-410.62449950,-130.53540250
-410.86773480,-132.51949820
-411.09844970,-134.50486330
-411.31634680,-136.49184070
-411.52106840,-138.48028600
-411.71224180,-140.46989730
-411.88954090,-142.46085540
-412.05261500,-144.45314250
-412.20108360,-146.44643560
-412.33460090,-148.44078680
-412.45280990,-150.43614730
-412.55528240,-152.43230560
-412.64153040,-154.42937790
-412.71101220,-156.42694960
-412.76338480,-158.42513790
-412.79836980,-160.42379980
-412.81572360,-162.42250180
-412.81524820,-164.42135940
-412.79683490,-166.42023730
-412.76046580,-168.41871430
-412.70614850,-170.41682040
-412.63389410,-172.41446350
-412.54372510,-174.41126960
-412.43565350,-176.40717900
-412.30968730,-178.40214010
-412.16585170,-180.39582990
-412.00416270,-182.38810500
-411.82462480,-184.37894440
-411.62726430,-186.36807370
-411.41210480,-188.35528260
-411.17914780,-190.34056610
-410.92841970,-192.32369090
-410.65995290,-194.30440600
-410.37374790,-196.28270390
-410.06983160,-198.25838060
-409.74824270,-200.23117800
-409.40898470,-202.20106440
-409.05208690,-204.16785060
-408.67758800,-206.13131010
-408.28550070,-208.09136330
-407.87585980,-210.04781920
-407.44869430,-212.00052430
-407.00403400,-213.94932700
-406.54191960,-215.89403670
-406.06237040,-217.83455830
-405.56543020,-219.77069470
-405.05114920,-221.70225240
-404.51954040,-223.62916810
-403.97062020,-225.55132190
-403.40458950,-227.46832440
-402.82158820,-229.38029470
-402.22185200,-231.28719600
-401.60572360,-233.18864300
-400.97336830,-235.08479900
-400.32497870,-236.97573090
-399.66092120,-238.86100180
-398.98138070,-240.74070680
-398.28649410,-242.61505120
-397.57663910,-244.48358530
-396.85201320,-246.34634940
-396.11272390,-248.20359850
-395.35913690,-250.05494400
-394.59146240,-251.90043550
-393.80989420,-253.74019300
-393.01473980,-255.57408170
-392.20622610,-257.40211930
-391.38462120,-259.22424080
-390.55030560,-261.04022470
-389.70279030,-262.85070870
-388.84198570,-264.65458610
-387.96720900,-266.45155640
-387.07750820,-268.24191270
-386.17274710,-270.02435260
-385.25239440,-271.79837740
-384.31545690,-273.56437760
-383.36173670,-275.32123320
-382.39088390,-277.06816140
-381.40193920,-278.80548100
-380.39466300,-280.53222490
-379.36880730,-282.24749530
-378.32351720,-283.95142160
-377.25852590,-285.64315700
-376.17362840,-287.32180430
-375.06817960,-288.98716930
-373.94179780,-290.63865500
-372.79420380,-292.27556820
-371.62470120,-293.89774040
-370.43544540,-295.50329360
-369.22588300,-297.09675830
-368.00069190,-298.67604710
-366.76205680,-300.24258420
-365.50864340,-301.80217430
