13.6153359,-242.5071327,2.4182515,42.3337740
14.5840197,-242.7502190,2.4186288,42.4869880
15.5524529,-242.9936818,2.4190008,42.6400180
16.5206570,-243.2374516,2.4193746,42.7928450
17.4886636,-243.4814637,2.4197503,42.9454890
18.4564992,-243.7256498,2.4201176,43.0979810
19.4241990,-243.9699484,2.4204858,43.2503060
20.3917993,-244.2142924,2.4208498,43.4024490
21.3593336,-244.4586164,2.4212137,43.5544390
22.3268273,-244.7028544,2.4215674,43.7062980
23.2943131,-244.9469423,2.4219210,43.8580130
24.2618249,-245.1908148,2.4222756,44.0095840
25.2293912,-245.4344060,2.4226211,44.1610210
26.1970499,-245.6776508,2.4229686,44.3123130
27.1648355,-245.9204891,2.4233171,44.4634830
28.1327857,-246.1628538,2.4236656,44.6145310
29.1009265,-246.4046840,2.4240183,44.7654450
30.0692937,-246.6459194,2.4243720,44.9162320
31.0379134,-246.8864972,2.4247328,45.0668920
32.0068089,-247.1263641,2.4250958,45.2174190
32.9760068,-247.3654688,2.4254699,45.3678180
33.9455286,-247.6037727,2.4258471,45.5180590
34.9153883,-247.8412490,2.4262305,45.6678670
35.8855862,-248.0778827,2.4266190,45.8169520
36.8561134,-248.3136645,2.4270106,45.9652710
37.8269570,-248.5485933,2.4274034,46.1128310
38.7981129,-248.7826694,2.4277942,46.2596500
39.7695549,-249.0158935,2.4281802,46.4057300
40.7412655,-249.2482691,2.4285642,46.5510800
41.7132143,-249.4797976,2.4289343,46.6957120
42.6853807,-249.7104843,2.4292964,46.8396170
43.6577292,-249.9403275,2.4296475,46.9828100
44.6302322,-250.1693340,2.4299887,47.1253060
45.6028625,-250.3975048,2.4303188,47.2670980
46.5755935,-250.6248443,2.4306359,47.4081850
47.5483970,-250.8513551,2.4309480,47.5485790
48.5212478,-251.0770434,2.4312521,47.6882770
49.4941244,-251.3019132,2.4315552,47.8272860
50.4670034,-251.5259693,2.4318573,47.9655900
51.4398659,-251.7492177,2.4321613,48.1030050
52.4126972,-251.9716650,2.4324643,48.2392220
53.3854756,-252.1933166,2.4327674,48.3739460
54.3581804,-252.4141795,2.4330754,48.5068920
55.3307890,-252.6342581,2.4333874,48.6377910
56.3032875,-252.8535599,2.4337026,48.7663820
57.2756630,-253.0720924,2.4340177,48.8924210
58.2479074,-253.2898650,2.4343298,49.0156720
59.2200218,-253.5068874,2.4346400,49.1359130
60.1920042,-253.7231739,2.4349522,49.2529310
61.1638693,-253.9387362,2.4352645,49.3665250
62.1356398,-254.1535947,2.4355698,49.4765040
63.1073322,-254.3677671,2.4358781,49.5826880
64.0789731,-254.5812702,2.4361855,49.6849040
65.0506048,-254.7941344,2.4364938,49.7829910
66.0222686,-255.0063883,2.4368103,49.8767920
66.9940078,-255.2180693,2.4371266,49.9661620
67.9658557,-255.4292190,2.4374560,50.0509590
68.9378570,-255.6398933,2.4377944,50.1310500
69.9100512,-255.8501631,2.4381479,50.2063070
70.8824738,-256.0601089,2.4385152,50.2766090
71.8551685,-256.2698277,2.4388925,50.3418380
72.8281710,-256.4794186,2.4392867,50.4018840
73.8015206,-256.6889873,2.4396969,50.4566430
74.7752437,-256.8986410,2.4401149,50.5060140
75.7493718,-257.1084867,2.4405417,50.5499020
76.7239271,-257.3186346,2.4409785,50.5882180
77.6989267,-257.5291931,2.4414140,50.6208760
78.6743732,-257.7402693,2.4418493,50.6477960
79.6502687,-257.9519692,2.4422815,50.6689030
80.6265985,-258.1643990,2.4427084,50.6841260
81.6033547,-258.3776631,2.4431282,50.6934020
82.5805041,-258.5918636,2.4435337,50.6966690
83.5580260,-258.8071038,2.4439280,50.6938730
84.5358791,-259.0234854,2.4443101,50.6849670
85.5140183,-259.2411059,2.4446800,50.6699050
86.4923764,-259.4600602,2.4450337,50.6486510
87.4708928,-259.6804438,2.4453753,50.6211740
88.4494922,-259.9023507,2.4457067,50.5874480
89.4281069,-260.1258753,2.4460229,50.5474540
90.4066592,-260.3511095,2.4463359,50.5011800
91.3850611,-260.5781422,2.4466378,50.4486200
92.3632403,-260.8070664,2.4469318,50.3897730
93.3411243,-261.0379755,2.4472215,50.3246450
94.3186486,-261.2709652,2.4475101,50.2532470
95.2957490,-261.5061281,2.4477985,50.1755970
96.2723573,-261.7435575,2.4480849,50.0917190
97.2484074,-261.9833482,2.4483732,50.0016420
98.2238304,-262.2255929,2.4486644,49.9054030
99.1985727,-262.4703862,2.4489566,49.8030440
100.1725770,-262.7178246,2.4492537,49.6946130
101.1458089,-262.9680072,2.4495557,49.5801610
102.1182168,-263.2210327,2.4498609,49.4597470
103.0897712,-263.4769998,2.4501754,49.3334360
104.0604250,-263.7360078,2.4504943,49.2012990
105.0301448,-263.9981562,2.4508245,49.0634150
105.9988984,-264.2635465,2.4511591,48.9198650
106.9666742,-264.5322856,2.4515004,48.7707380
107.9334495,-264.8044782,2.4518510,48.6161280
108.8992128,-265.0802291,2.4522040,48.4561370
109.8639421,-265.3596468,2.4525608,48.2908740
110.8276172,-265.6428326,2.4529195,48.1204570
111.7902112,-265.9298932,2.4532821,47.9450120
112.7517057,-266.2209342,2.4536393,47.7646720
113.7120815,-266.5160634,2.4539964,47.5795790
114.6713193,-266.8153862,2.4543453,47.3898850
115.6293947,-267.1190108,2.4546909,47.1957500
116.5862887,-267.4270438,2.4550272,46.9973450
117.5419854,-267.7395948,2.4553562,46.7948510
118.4964678,-268.0567757,2.4556775,46.5884590
119.4497265,-268.3786989,2.4559893,46.3783710
120.4017428,-268.7054752,2.4562927,46.1648010
121.3524961,-269.0372192,2.4565876,45.9479790
122.3019563,-269.3740365,2.4568772,45.7281480
123.2500871,-269.7160347,2.4571602,45.5055680
124.1968463,-270.0633210,2.4574385,45.2805180
125.1421904,-270.4159997,2.4577130,45.0532890
126.0860665,-270.7741752,2.4579886,44.8241940
127.0284124,-271.1379471,2.4582643,44.5935660
127.9691540,-271.5074117,2.4585429,44.3617570
128.9082017,-271.8826539,2.4588261,44.1291460
129.8454474,-272.2637543,2.4591136,43.8961350
130.7807695,-272.6507824,2.4594083,43.6631500
131.7140309,-273.0438007,2.4597077,43.4305410
132.6450848,-273.4428633,2.4600159,43.1984730
133.5737578,-273.8480150,2.4603301,42.9670920
134.4998608,-274.2592935,2.4606504,42.7365450
135.4231868,-274.6767264,2.4609782,42.5069560
136.3435073,-275.1003306,2.4613094,42.2784550
137.2605762,-275.5301140,2.4616467,42.0511790
138.1741390,-275.9660751,2.4619872,41.8253040
139.0839201,-276.4082034,2.4623291,41.6011020
139.9896403,-276.8564747,2.4626725,41.3790780
140.8910106,-277.3108487,2.4630151,41.1597530
141.7877405,-277.7712769,2.4633530,40.9434520
142.6795434,-278.2377007,2.4636865,40.7304020
143.5661402,-278.7100663,2.4640141,40.5207920
144.4472660,-279.1883159,2.4643302,40.3147690
145.3226719,-279.6724000,2.4646359,40.1124660
146.1921317,-280.1622717,2.4649296,39.9139950
147.0554346,-280.6578908,2.4652093,39.7194580
147.9123964,-281.1592268,2.4654768,39.5289440
148.7628504,-281.6662523,2.4657315,39.3425080
149.6066563,-282.1789568,2.4659756,39.1602200
150.4436923,-282.6973337,2.4662131,38.9821310
151.2738567,-283.2213872,2.4664462,38.8082980
152.0970626,-283.7511323,2.4666802,38.6387890
152.9132488,-284.2865940,2.4669170,38.4736350
153.7223610,-284.8278036,2.4671632,38.3129010
154.5243638,-285.3748083,2.4674202,38.1566880
155.3192250,-285.9276521,2.4676911,38.0050490
156.1069165,-286.4863880,2.4679777,37.8580750
156.8874068,-287.0510655,2.4682840,37.7158750
157.6606645,-287.6217334,2.4686101,37.5785810
158.4266589,-288.1984472,2.4689571,37.4464350
159.1853592,-288.7812519,2.4693218,37.3195890
159.9367347,-289.3702000,2.4697032,37.1981520
160.6807618,-289.9653493,2.4701011,37.0822240
161.4174161,-290.5667624,2.4705149,36.9719150
162.1466765,-291.1745052,2.4709401,36.8673260
162.8685264,-291.7886506,2.4713746,36.7685710
163.5829610,-292.4092821,2.4718190,36.6757760
164.2899730,-293.0364899,2.4722676,36.5890100
164.9895567,-293.6703652,2.4727151,36.5083680
165.6817097,-294.3110111,2.4731606,36.4339500
166.3664176,-294.9585235,2.4735949,36.3658900
167.0436593,-295.6129919,2.4740247,36.3042390
167.7133915,-296.2744899,2.4744401,36.2490690
168.3755465,-296.9430701,2.4748419,36.2004440
169.0300474,-297.6187722,2.4752279,36.1583770
169.6768029,-298.3016156,2.4755961,36.1228530
170.3157004,-298.9915925,2.4759493,36.0937120
170.9466227,-299.6886767,2.4762845,36.0707040
171.5694429,-300.3928192,2.4766026,36.0534250
172.1840328,-301.1039513,2.4769064,36.0412700
172.7902672,-301.8219859,2.4772029,36.0334300
173.3880273,-302.5468218,2.4774902,36.0288700
173.9772037,-303.2783509,2.4777710,36.0263940
174.5576912,-304.0164498,2.4780474,36.0254410
175.1294147,-304.7610126,2.4783235,36.0260160
175.6922912,-305.5119217,2.4786041,36.0278880
176.2462528,-306.2690699,2.4788833,36.0313010
176.7912552,-307.0323473,2.4791691,36.0374620
177.3272628,-307.8016484,2.4794586,36.0477340
