13.615335891724401,-242.50713262610026,2.4182515,17.0
14.585210331275437,-242.75073770225967,2.418626659020405,17.0
15.555015561540886,-242.99461815660987,2.4190014340465567,17.0
16.524751485952503,-243.2387740350788,2.419376994751579,17.0
17.4944269281021,-243.48317002411548,2.419748754851355,17.0
18.464054655308868,-243.7277552427563,2.4201190884389607,17.0
19.433650147543542,-243.972468230386,2.4204866135881797,17.0
20.403229959391197,-244.21724333141265,2.4208527009162024,17.0
21.372811026938265,-244.46201348026042,2.421212941954742,17.0
22.342410447756635,-244.70671090477114,2.421570231538619,17.0
23.31204559027514,-244.95126676478824,2.421926564194894,17.0
24.281733817805254,-245.19561203503108,2.4222778223076964,17.0
25.25149267676321,-245.43967684655982,2.4226275754356914,17.0
26.22133904204504,-245.68339370878942,2.4229770856687507,17.0
27.19129034427644,-245.92669258850023,2.423326467837013,17.0
28.161363149255756,-246.16950656743853,2.423677910476373,17.0
29.131573741693586,-246.41176939931032,2.424030865154769,17.0
30.101938212962608,-246.6534151444781,2.424388163832285,17.0
31.07247126056018,-246.89438292596395,2.4247487049950287,17.0
32.043186681551724,-247.13461494890032,2.425116481224166,17.0
33.01409611480592,-247.37406167694917,2.42548937142937,17.0
33.985208426740854,-247.61268424421934,2.425867913504617,17.0
34.956529317086776,-247.85045635738513,2.4262518087616054,17.0
35.928061966216404,-248.08736173362024,2.426639888698837,17.0
36.899807246261425,-248.32339344383004,2.427030609879299,17.0
37.87176497125166,-248.5585487549564,2.427421578175732,17.0
38.84393380809454,-248.79282976872818,2.4278101925836504,17.0
39.816311787823516,-249.0262412524545,2.428196619596266,17.0
40.78889651543609,-249.258789737426,2.428574844994217,17.0
41.76168526273524,-249.49048331506668,2.4289449617650862,17.0
42.734675535529576,-249.72132914269892,2.4293054823567712,17.0
43.7078642241036,-249.95133707431495,2.429656249869239,17.0
44.681248616804396,-250.18051538716972,2.429996575230452,17.0
45.654825857003914,-250.40887312692578,2.430325149008452,17.0
46.62859316565411,-250.63641898595475,2.4306454495950414,17.0
47.602547536069096,-250.86316286770972,2.4309576300714166,17.0
48.57668618157931,-251.08911373518342,2.431265371188199,17.0
49.551006328237165,-251.3142806813792,2.4315704671669667,17.0
50.52550519065358,-251.538672903875,2.431875289160557,17.0
51.50018004074169,-251.76229947022304,2.432179494597053,17.0
52.47502814632649,-251.9851695589662,2.432483488569504,17.0
53.45004663321811,-252.20729306220937,2.432789955880308,17.0
54.425232830433,-252.42867912596432,2.4330997374251946,17.0
55.40058402763686,-252.64933708559198,2.433412828819498,17.0
